id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
V0015623;30/07/2025;C00140;P0337;T014;PR000;1;7.72;0.0
V0002754;30/06/2024;C00027;P0093;T003;PR000;5;16.84;0.0
V0024229;07/12/2025;C04741;P0248;T009;PR000;1;14.23;0.0
V0025711;09/01/2025;C02465;P0283;T012;PR000;1;8.99;0.0
V0016226;2025-07-30;C04446;P0177;T003;PR000;1;16.45;0.0
V0014138;03/09/2025;C03352;P0436;T004;PR000;1;14.2;0.0
V0013331;2024-12-21;C01056;P0281;T003;PR019;1;32.54;0.1
V0003761;2025-07-12;C02619;P0056;T014;PR000;2;28.11;0.0
V0026439;09/10/2024;C02916;P0307;T010;PR000;1;25.61;0.0
V0006759;20/08/2025;C02832;P0494;T015;PR000;1;19.33;
V0006628;2025-08-31;C04196;P0353;T004;PR014;6;23.56;0.05
V0029253;26/02/2025;C01335;P0028;T001;PR000;2;27.92;0.0
V0015223;02/07/2024;C01757;P0385;T006;PR000;2;25.09;0.0
V0019554;17/12/2025;C02169;P0414;T010;PR000;6;22.12;0.0
V0026445;2025-04-16;C02305;P0143;T006;PR000;1;9.86;0.0
V0011570;23/12/2025;C03594;P0469;T007;PR000;2;26.45;0.0
V0013645;2025-01-02;C00997;P0089;T004;PR000;2;27.6;0.0
V0010256;2024-10-17;C01721;P0120;T013;PR000;1;60.18;0.0
V0017046;2024-12-13;C03927;P0340;T001;PR000;4;63.46;
V0027995;2024-02-07;C00995;P0313;T006;PR000;4;38.95;0.0
V0004614;09 de February de 2025;C02895;P0156;T008;PR000;2;25.73;0.0
V0029199;22/05/2025;C03602;P0406;T011;PR000;1;11.68;0.0
V0005981;08/04/2024;C02822;P0417;T001;PR000;1;12.58;0.0
V0029102;19/07/2024;C03710;P0065;T012;PR000;2;8.37;0.0
V0027978;2025-07-03;C00663;P0365;T004;PR000;4;37.0;0.0
V0012636;2025-08-07;C02616;P0144;T008;PR000;1;35.36;0.0
V0029016;2024-07-17;C00551;P0027;T009;PR000;1;30.82;0.0
V0021039;2025-09-17;C04817;P0069;T015;PR000;3;18.25;0.0
V0013083;27/05/2024;C00764;P0286;T014;PR000;2;21.28;0.0
V0001133;2024-04-25;C00549;P0022;T009;PR000;1;10.13;0.0
V0022445;2025-07-06;C01318;P0322;T010;PR040;1;16.91;
V0005364;07/12/2024;C00932;P0462;T014;PR000;5;16.25;0.0
V0026669;2025-08-07;C00498;P0407;T001;PR000;3;17.29;0.0
V0024467;2024-07-31;C02704;P0025;T007;PR000;2;15.72;0.0
V0024838;29/06/2024;C04039;P0140;T011;PR000;1;7.45;0.0
V0001502;2025-02-08;C02857;P0194;T002;PR034;2;18.04;0.05
V0016050;2024-04-13;C02587;P0279;T014;PR000;1;23.39;0.0
V0019853;2024-07-29;C01096;P0333;T009;PR000;1;15.01;0.0
V0027474;23/05/2024;C01211;P0177;T009;PR000;1;16.38;0.0
V0001627;28/08/2024;C00764;P0239;T009;PR000;2;25.8;0.0
V0004786;2025-07-23;C02975;P0349;T008;PR000;3;39.76;0.0
V0012260;17/04/2024;C00851;P0471;T012;PR000;1;15.16;0.0
V0021638;2025-04-10;C01502;P0080;T013;PR000;1;19.41;0.0
V0015597;2025-03-16;C03842;P0274;T015;PR000;5;13.08;0.0
V0001502;29/01/2025;C03922;P0362;T002;PR000;3;5.59;0.0
V0001151;2024-12-24;C04521;P0088;T007;PR019;5;12.76;0.1
V0023104;2025-05-20;C03967;P0301;T003;PR000;1;34.39;
V0008148;27/09/2025;C02858;P0030;T006;PR022;2;31.24;0.15
V0012849;2024-05-20;C00945;P0483;T002;PR000;3;24.77;0.0
V0002816;23/08/2025;C04803;P0270;T013;PR005;1;11.39;0.15
V0000634;2024-02-23;C01562;P0188;T001;PR008;4;75.57;0.15
V0019262;2024-12-23;C04858;P0156;T006;PR019;1;26.72;0.1
V0007877;08/01/2025;C00450;P0109;T014;PR000;3;33.21;0.0
V0003147;2024-06-16;C00486;P0335;T014;PR000;1;20.72;0.0
V0023381;22/03/2024;C04643;P0171;T015;PR000;1;22.53;0.0
V0012663;2024-03-07;C02587;P0473;T003;PR000;1;40.84;0.0
V0002690;30/01/2024;C00043;P0123;T002;PR000;1;14.93;0.0
V0016088;05 de March de 2025;C00241;P0125;T007;PR000;1;19.76;0.0
V0003212;14/05/2024;C01535;P0296;T003;PR000;3;14.25;0.0
V0005932;2025-08-19;C00590;P0069;T013;PR014;1;17.61;0.05
V0002940;04/11/2025;C01618;P0375;T011;PR001;2;26.39;0.05
V0018141;07/08/2024;C02571;P0202;T007;PR000;1;42.7;0.0
V0007400;2024-05-22;C03822;P0217;T004;PR000;4;14.26;0.0
V0017707;13 de November de 2024;C03987;P0462;T012;PR000;1;17.25;0.0
V0014954;21/10/2025;C02809;P0001;T004;PR000;2;11.36;0.0
V0010108;2024-11-05;C01104;P0426;T015;PR036;5;11.53;0.15
V0017284;2024-04-07;C01742;P0019;T015;PR000;2;20.04;0.0
V0023783;24/12/2025;C03341;P0298;T004;PR000;1;39.82;0.0
V0023630;2024-12-31;C03812;P0421;T012;PR000;1;21.02;0.0
V0008307;2024-09-19;C03850;P0291;T010;PR000;4;25.74;0.0
V0004159;26/11/2025;C04100;P0114;T007;PR000;2;13.94;0.0
V0001821;29/12/2024;C01963;P0319;T015;PR000;3;11.38;0.0
V0019484;18/08/2024;C04664;P0010;T006;PR000;1;33.05;0.0
V0024504;2024-12-23;C02654;P0001;T015;PR019;1;11.42;
V0025724;02/07/2024;C01258;P0336;T009;PR000;1;13.51;0.0
V0021698;21/12/2024;C01502;P0049;T001;PR019;6;39.04;0.1
V0003310;07/07/2024;C03129;P0321;T012;PR000;3;34.17;
V0027565;18/04/2025;C01745;P0389;T014;PR000;1;47.29;0.0
V0004455;20/07/2025;C04378;P0105;T006;PR000;1;26.77;0.0
V0019479;2025-12-17;C00107;P0186;T007;PR000;1;11.94;
V0020569;18/09/2025;C03239;P0337;T004;PR000;2;8.06;0.0
V0017463;18/03/2024;C01628;P0299;T011;PR007;2;18.54;0.25
V0014213;2024-06-27;C02169;P0212;T011;PR000;2;25.79;0.0
V0007842;24/01/2025;C01091;P0491;T008;PR000;1;24.44;0.0
V0023815;20/07/2024;C02810;P0078;T006;PR000;6;16.27;0.0
V0012489;2024-01-12;C03592;P0281;T001;PR000;2;33.3;0.0
V0007139;18 de July de 2025;C01502;P0270;T005;PR000;1;11.39;0.0
V0022667;03/10/2024;C02958;P0367;T005;PR000;1;43.85;0.0
V0015828;27/02/2024;C04738;P0185;T011;PR000;1;18.1;0.0
V0028480;2025-01-06;C01026;P0403;T004;PR000;1;16.55;0.0
V0029067;2025-12-20;C02708;P0049;T002;PR000;1;39.02;0.0
V0022888;01/06/2025;C03618;P0432;T013;PR000;1;15.89;0.0
V0024392;2024-05-17;C04748;P0305;T002;PR038;1;11.87;
V0014961;2025-01-11;C02414;P0274;T002;PR000;2;12.92;0.0
V0003427;06/11/2025;C01579;P0075;T011;PR001;3;3.86;0.05
V0012867;15/02/2024;C00487;P0249;T007;PR000;1;13.39;0.0
V0006656;2025-04-30;C03555;P0251;T014;PR000;1;28.52;0.0
V0012444;2025-07-03;C00920;P0465;T014;PR000;1;15.74;
V0012694;2025-06-21;C04396;P0279;T001;PR040;1;24.8;0.2
V0022470;2024-05-11;C02224;P0357;T014;PR000;2;13.83;0.0
V0008588;10/11/2025;C00158;P0481;T003;PR000;2;19.26;0.0
V0028786;30/08/2024;C02276;P0221;T012;PR012;3;17.53;0.2
V0003667;13/02/2024;C01236;P0286;T010;PR000;2;20.78;
V0001908;2024-03-16;C01092;P0403;T001;PR000;2;15.94;0.0
V0020401;12/12/2024;C03928;P0185;T003;PR000;1;19.29;0.0
V0028459;01/02/2024;C03989;P0067;T004;PR024;1;9.01;
V0028709;29/07/2025;C02587;P0255;T003;PR000;3;16.73;0.0
V0019618;2025-10-09;C02587;P0152;T003;PR000;2;17.32;0.0
V0019082;11/01/2024;C03167;P0331;T010;PR003;1;6.9;0.2
V0005663;2025-08-20;C00042;P0410;T008;PR014;1;19.35;0.05
V0025281;22/12/2025;C03352;P0308;T006;PR000;2;24.09;0.0
V0010180;2024-01-24;C03506;P0288;T007;PR024;1;17.04;0.1
V0028707;05/07/2025;C03262;P0073;T004;PR000;1;34.87;0.0
V0016883;2025-12-30;C00059;P0394;T013;PR000;1;19.05;0.0
V0004845;2025-08-10;C03913;P0381;T006;PR000;2;26.89;0.0
V0009612;04/01/2025;C02847;P0208;T003;PR000;2;26.6;0.0
V0008694;2025-10-24;C04746;P0483;T004;PR028;1;24.61;0.05
V0006455;24/06/2025;C00830;P0091;T004;PR000;1;14.15;0.0
V0002036;07/08/2024;C03341;P0099;T006;PR000;1;24.36;0.0
V0001935;2024-07-05;C04480;P0381;T002;PR004;3;26.45;0.1
V0024901;09/01/2025;C00705;P0133;T015;PR000;3;23.23;0.0
V0007194;15/10/2024;C04671;P0458;T009;PR000;1;78.84;0.0
V0004639;06/09/2024;C03321;P0395;T003;PR000;1;9.75;0.0
V0028436;2024-06-01;C01376;P0428;T004;PR000;1;44.06;0.0
V0022696;2025-06-22;C00037;P0296;T010;PR000;2;15.16;0.0
V0009520;08/09/2024;C04319;P0425;T009;PR000;3;7.6;0.0
V0026341;10/07/2024;C02835;P0270;T013;PR004;2;10.81;0.1
V0029201;2024-04-23;C02419;P0305;T009;PR009;1;11.42;0.25
V0028854;2024-04-11;C02607;P0151;T008;PR025;1;12.37;0.05
V0019808;20/04/2025;C00239;P0321;T005;PR000;3;31.37;0.0
V0017620;2024-04-08;C00085;P0462;T015;PR000;4;16.58;0.0
V0010838;13/12/2025;C00788;P0121;T008;PR000;3;42.81;0.0
V0005810;2024-07-29;C04834;P0273;T008;PR000;5;32.47;0.0
V0024724;21/01/2024;C01502;P0011;T015;PR000;1;23.13;
V0021504;2024-10-11;C04304;P0249;T001;PR000;3;13.51;0.0
V0025963;2024-09-19;C00252;P0014;T012;PR000;1;17.93;0.0
V0007212;16/04/2024;C02894;P0086;T004;PR000;1;17.67;0.0
V0026739;2025-05-18;C00899;P0352;T010;PR000;1;15.74;0.0
V0020938;04/10/2024;C01480;P0135;T001;PR000;1;11.98;0.0
V0004153;30 de August de 2025;C01722;P0394;T015;PR000;2;19.31;0.0
V0019841;2025-04-25;C02378;P0243;T003;PR000;1;16.55;0.0
V0023099;18/04/2025;C00107;P0386;T002;PR000;2;7.79;0.0
V0028065;2025-07-29;C04285;P0410;T004;PR000;2;21.26;0.0
V0008589;2025-06-15;C02604;P0047;T011;PR000;1;22.43;0.0
V0021518;14/12/2024;C03022;P0097;T009;PR019;4;17.91;0.1
V0009800;2025-06-09;C02414;P0105;T014;PR000;1;25.21;0.0
V0008733;20/05/2025;C03497;P0337;T014;PR002;1;7.83;0.2
V0010407;2024-01-06;C00107;P0318;T003;PR000;6;22.02;0.0
V0013302;2025-06-17;C03515;P0098;T011;PR040;1;11.26;0.2
V0026298;2024-07-21;C01230;P0353;T003;PR000;1;24.88;0.0
V0015919;2025-02-01;C03851;P0410;T009;PR000;1;19.74;0.0
V0017070;2024-04-10;C02238;P0222;T009;PR000;5;13.31;0.0
V0008562;2024-01-19;C02847;P0217;T013;PR000;4;14.07;0.0
V0025523;13/01/2024;C02868;P0011;T010;PR000;1;24.99;0.0
V0025116;2024-05-17;C00110;P0135;T003;PR013;2;13.22;0.15
V0007146;2024-01-16;C02587;P0445;T008;PR000;1;17.22;0.0
V0020873;27 de April de 2024;C00882;P0078;T005;PR000;3;16.61;0.0
V0008813;2025-02-19;C00107;P0292;T011;PR000;2;16.3;0.0
V0012075;2024-11-06;C01683;P0500;T015;PR030;4;38.5;0.15
V0008478;19/08/2025;C02531;P0028;T012;PR014;4;27.22;0.05
V0023888;2024-05-08;C00107;P0197;T012;PR000;1;11.16;0.0
V0007722;2024-11-18;C01502;P0400;T001;PR000;1;11.47;
V0010701;2024-11-30;C03850;P0311;T006;PR000;3;28.99;0.0
V0009244;2024-10-07;C03541;P0063;T003;PR000;1;18.43;0.0
V0027445;29/12/2024;C02229;P0216;T013;PR000;2;30.5;0.0
V0013293;2025-05-25;C04386;P0261;T005;PR000;3;12.01;0.0
V0016748;03/05/2025;C03022;P0322;T008;PR000;2;18.46;0.0
V0014705;03/10/2024;C04997;P0305;T012;PR000;2;11.38;0.0
V0017227;22/06/2025;C03674;P0028;T002;PR040;1;26.65;0.2
V0016553;04/08/2024;C00854;P0216;T011;PR000;1;29.85;0.0
V0016646;2025-09-11;C01916;P0417;T007;PR026;1;12.72;0.15
V0027063;2025-12-14;C03544;P0449;T012;PR000;4;48.61;0.0
V0001443;2024-08-08;C01236;P0276;T002;PR000;6;38.76;0.0
V0028834;2025-07-31;C01396;P0085;T006;PR000;1;14.04;0.0
V0028545;2025-08-23;C04326;P0243;T015;PR000;5;15.45;0.0
V0024156;2024-12-27;C02624;P0057;T014;PR000;4;23.51;0.0
V0005031;2024-03-20;C00642;P0439;T008;PR000;1;31.14;0.0
V0014757;01/08/2025;C02965;P0195;T001;PR000;3;18.58;0.0
V0015199;2024-11-11;C02587;P0284;T012;PR030;3;20.05;0.15
V0009654;2024-06-25;C01235;P0121;T015;PR000;1;40.15;0.0
V0000614;21/04/2025;C03100;P0339;T011;PR000;1;9.41;0.0
V0029149;03/12/2024;C00080;P0421;T011;PR000;4;20.95;
V0015807;20/03/2024;C01933;P0446;T012;PR000;1;24.98;0.0
V0016899;23/12/2025;C02330;P0153;T012;PR000;3;11.86;0.0
V0017203;14/07/2024;C02196;P0331;T014;PR000;1;6.93;0.0
V0009039;08 de January de 2025;C04296;P0389;T006;PR000;1;47.81;0.0
V0018212;2025-05-23;C03982;P0481;T013;PR000;1;19.11;0.0
V0014453;2024-04-13;C02465;P0060;T003;PR009;1;18.98;0.25
V0022555;11/07/2025;C01475;P0309;T014;PR000;1;15.91;0.0
V0019497;08/05/2025;C00394;P0298;T011;PR000;6;39.12;0.0
V0012007;28/12/2024;C01048;P0153;T005;PR000;2;12.14;
V0016675;21/01/2025;C03208;P0262;T014;PR000;2;17.7;0.0
V0014767;2025-12-10;C03079;P0181;T003;PR000;1;28.93;0.0
V0005095;2025-11-13;C04903;P0328;T009;PR001;2;11.59;0.05
V0023235;2024-04-11;C00095;P0335;T004;PR000;1;21.0;0.0
V0021860;2024-10-12;C03536;P0121;T015;PR000;4;39.36;0.0
V0007542;12/01/2025;C00107;P0279;T012;PR000;2;21.13;0.0
V0016931;20/11/2025;C01804;P0088;T009;PR001;2;12.79;0.05
V0002642;25/08/2025;C00788;P0470;T015;PR005;2;13.43;0.15
V0008557;26/10/2024;C01092;P0133;T001;PR017;2;24.69;0.2
V0005464;25/10/2025;C03662;P0324;T011;PR000;6;28.83;0.0
V0011337;2024-10-19;C00795;P0168;T006;PR000;1;15.38;0.0
V0017804;26/07/2024;C01750;P0328;T013;PR000;1;11.75;
V0005072;2025-04-08;C01256;P0389;T014;PR000;2;48.83;0.0
V0014437;02/10/2024;C02587;P0103;T002;PR000;3;17.94;0.0
V0000697;2025-04-18;C04678;P0321;T001;PR000;5;32.41;0.0
V0027971;2024-11-13;C01959;P0163;T003;PR030;1;38.88;0.15
V0017098;2025-08-09;C01825;P0305;T011;PR000;1;11.8;0.0
V0025167;2024-07-25;C01414;P0500;T015;PR000;6;37.6;0.0
V0000069;07/01/2025;C04541;P0483;T010;PR000;2;23.4;0.0
V0017131;04 de July de 2025;C01963;P0367;T001;PR040;4;46.56;0.2
V0018635;17/05/2024;C04374;P0168;T012;PR000;1;15.62;0.0
V0014711;09/08/2025;C00750;P0284;T015;PR000;1;21.06;
V0015978;15/03/2025;C00905;P0163;T006;PR016;5;38.52;0.05
V0003568;10/05/2024;C02306;P0071;T002;PR000;4;19.02;0.0
V0014197;11/10/2025;C00524;P0215;T002;PR000;40;48.92;0.0
V0005984;2024-11-26;C02587;P0222;T001;PR000;5;14.35;0.0
V0027812;2024-05-31;C02587;P0356;T007;PR000;1;34.77;0.0
V0006665;15/06/2024;C01144;P0250;T009;PR000;1;23.54;0.0
V0002159;01/08/2025;C00647;P0331;T013;PR000;2;7.02;0.0
V0020665;2025-12-02;C01085;P0390;T012;PR000;2;40.86;0.0
V0013860;2024-10-19;C03775;P0135;T007;PR017;3;13.23;0.2
V0014809;2024-03-11;C01697;P0332;T015;PR000;1;26.64;0.0
V0012495;02/04/2024;C00307;P0362;T004;PR000;5;6.18;
V0012388;13/05/2025;C01406;P0481;T002;PR000;3;18.31;0.0
V0016717;2024-10-13;C00484;P0121;T015;PR000;1;40.47;0.0
V0017741;26/11/2024;C04002;P0331;T006;PR000;4;7.15;0.0
V0027829;2024-09-13;C03040;P0148;T004;PR000;3;6.24;0.0
V0014661;2024-12-15;C04859;P0109;T003;PR019;1;31.92;0.1
V0010383;2025-05-04;C00080;P0022;T002;PR000;2;10.54;0.0
V0020393;2025-02-01;C02979;P0421;T004;PR000;1;21.37;0.0
V0027317;2024-05-21;C04210;P0142;T011;PR000;1;18.97;0.0
V0024488;27 de December de 2024;C04881;P0496;T015;PR000;2;27.99;0.0
V0022162;2024-12-13;C00670;P0359;T009;PR000;3;23.89;0.0
V0026201;2025-02-05;C04320;P0377;T007;PR034;3;32.66;
V0028908;2024-04-09;C02587;P0195;T001;PR000;3;19.63;0.0
V0009714;13/05/2024;C02269;P0185;T003;PR000;2;17.31;0.0
V0009787;23/01/2025;C01031;P0114;T006;PR000;3;14.25;0.0
V0022054;2024-07-27;C03703;P0364;T002;PR000;6;31.66;0.0
V0000414;23 de April de 2025;C02571;P0369;T001;PR000;1;17.71;0.0
V0013120;2024-10-15;C01456;P0208;T001;PR000;3;24.6;0.0
V0002330;03/07/2024;C00598;P0421;T015;PR000;1;22.26;0.0
V0010111;15/05/2025;C00394;P0271;T013;PR002;1;7.62;0.2
V0000028;2024-11-01;C03224;P0318;T006;PR036;1;23.01;0.15
V0017626;16/05/2024;C01296;P0251;T012;PR000;1;29.04;0.0
V0013105;2025-08-19;C04019;P0426;T005;PR014;1;12.28;0.05
V0027004;2024-11-30;C04006;P0163;T002;PR000;1;36.85;0.0
V0011207;2025-11-16;C03022;P0367;T015;PR000;3;45.1;0.0
V0024745;2024-06-13;C02789;P0017;T005;PR000;1;6.36;0.0
V0022380;2025-10-17;C00843;P0346;T013;PR000;1;6.18;0.0
V0019972;24/08/2025;C04508;P0185;T013;PR014;3;18.31;0.05
V0004337;04/04/2024;C01058;P0185;T010;PR000;1;19.09;0.0
V0001814;2025-01-24;C02654;P0085;T004;PR000;1;14.01;
V0003049;12/05/2025;C04685;P0185;T013;PR000;2;19.33;
V0027552;29/12/2024;C02759;P0198;T001;PR000;1;72.68;0.0
V0015043;29/10/2024;C02654;P0389;T003;PR017;2;45.44;
V0010862;2025-06-18;C04863;P0135;T007;PR000;60;13.01;0.0
V0018831;15/12/2025;C03774;P0028;T001;PR000;2;26.92;0.0
V0011232;22/09/2025;C02180;P0064;T009;PR000;4;23.77;0.0
V0010187;25 de August de 2025;C03424;P0099;T005;PR000;2;282.0;0.0
V0015756;05/07/2025;C01245;P0147;T010;PR040;1;13.65;0.2
V0023048;2025-05-07;C03014;P0251;T015;PR006;1;28.95;0.2
V0014319;2025-10-25;C00069;P0286;T015;PR000;1;21.09;0.0
V0002895;11/04/2025;C01502;P0097;T006;PR000;2;17.35;0.0
V0008440;08/03/2024;C02861;P0284;T004;PR000;4;21.29;0.0
V0013339;14/03/2025;C02139;P0405;T013;PR000;1;15.16;0.0
V0020421;03/04/2024;C04622;P0088;T009;PR000;2;12.32;0.0
V0001335;2025-12-08;C01611;P0089;T013;PR000;3;27.69;0.0
V0027696;2025-05-07;C00569;P0133;T014;PR006;1;24.87;0.2
V0011701;2025-02-15;C00766;P0396;T004;PR000;1;21.83;0.0
V0027130;17/06/2024;C03322;P0034;T006;PR020;2;22.2;0.2
V0004369;12/01/2025;C02365;P0473;T004;PR000;1;39.62;0.0
V0014277;2024-09-19;C04468;P0256;T009;PR000;1;34.24;0.0
V0015580;2025-05-30;C01740;P0394;T010;PR000;1;18.44;0.0
V0024977;04/04/2025;C03795;P0438;T012;PR016;1;21.22;0.05
V0028076;30/12/2024;C01003;P0369;T010;PR000;1;17.6;0.0
V0028532;2024-07-17;C01924;P0246;T011;PR000;2;24.52;0.0
V0011593;19/01/2025;C01056;P0100;T002;PR000;2;20.06;0.0
V0012224;2024-12-14;C00374;P0331;T010;PR019;1;6.48;
V0020811;2025-09-27;C02773;P0105;T005;PR000;1;28.13;0.0
V0008715;31/10/2025;C03101;P0183;T004;PR000;3;15.47;0.0
V0021672;2025-07-20;C04967;P0481;T008;PR000;1;19.91;0.0
V0004922;28/08/2024;C00997;P0304;T014;PR000;1;14.82;0.0
V0024387;2024-01-30;C02516;P0464;T013;PR000;3;12.16;0.0
V0027576;24/11/2025;C03636;P0293;T011;PR000;1;26.56;0.0
V0028198;2024-04-22;C01414;P0334;T013;PR000;2;41.51;0.0
V0027144;07/06/2025;C00107;P0235;T011;PR000;5;9.34;0.0
V0029790;2024-11-25;C01380;P0069;T013;PR030;2;17.03;0.15
V0024195;09/05/2024;C00394;P0292;T008;PR000;3;16.92;0.0
V0019519;30/12/2025;C04720;P0491;T006;PR000;2;24.39;0.0
V0019935;01/12/2025;C00394;P0049;T010;PR000;1;40.74;0.0
V0028012;2025-12-23;C03022;P0390;T012;PR000;3;40.57;0.0
V0006527;2024-05-05;C01502;P0198;T014;PR000;1;71.37;0.0
V0028620;2024-12-27;C00107;P0375;T015;PR000;4;27.2;0.0
V0012301;01/11/2025;C00622;P0304;T008;PR000;1;14.67;0.0
V0003070;2025-05-29;C02750;P0377;T002;PR000;1;32.29;0.0
V0006085;01/12/2024;C02528;P0461;T015;PR000;1;14.31;0.0
V0011815;2025-01-12;C02135;P0112;T014;PR000;5;31.25;0.0
V0006510;31 de January de 2024;C02032;P0069;T010;PR024;1;17.88;0.1
V0008295;10/04/2025;C03690;P0133;T007;PR000;4;24.54;0.0
V0018916;04/10/2025;C01213;P0056;T013;PR000;1;28.34;0.0
V0000471;2024-01-03;C04725;P0208;T009;PR000;1;25.54;0.0
V0006247;18/05/2024;C00643;P0249;T004;PR013;40;13.6;0.15
V0005131;13/01/2025;C00487;P0162;T004;PR000;1;38.11;0.0
V0011284;20/02/2025;C02405;P0128;T011;PR000;5;59.7;0.0
V0009561;20/09/2024;C02243;P0362;T011;PR000;3;6.17;0.0
V0029115;22/01/2024;C04067;P0278;T009;PR000;2;24.5;0.0
V0005804;2025-07-13;C01370;P0357;T010;PR000;1;14.46;0.0
V0004694;13 de July de 2024;C00047;P0042;T013;PR004;2;8.66;0.1
V0027117;2025-05-05;C03683;P0429;T013;PR000;2;8.02;0.0
V0005500;19/02/2025;C00180;P0355;T013;PR000;1;18.2;
V0008022;2024-11-30;C01572;P0400;T011;PR000;2;11.23;0.0
V0026934;22/03/2025;C00601;P0353;T003;PR016;2;22.64;0.05
V0000412;14/06/2025;C02877;P0227;T001;PR040;1;35.73;0.2
V0028479;2025-03-04;C00744;P0097;T009;PR000;1;18.16;0.0
V0013575;2025-02-17;C03584;P0340;T009;PR000;5;64.64;0.0
V0012364;02/12/2024;C04273;P0217;T013;PR000;3;13.92;0.0
V0021431;29/11/2024;C01197;P0173;T002;PR000;4;21.08;0.0
V0014709;27/12/2024;C04832;P0247;T003;PR000;1;20.32;0.0
V0010845;2024-12-09;C01175;P0031;T003;PR019;1;27.7;0.1
V0029240;04/12/2024;C03616;P0438;T015;PR000;1;20.11;0.0
V0009622;26/06/2024;C03182;P0462;T006;PR000;1;16.54;0.0
V0005313;2025-07-05;C00866;P0369;T006;PR000;3;17.18;0.0
V0007224;2024-04-27;C03465;P0276;T004;PR009;2;40.03;0.25
V0005848;2025-04-20;C04105;P0341;T014;PR000;6;8.94;0.0
V0029770;2024-02-10;C00985;P0428;T003;PR000;2;45.93;0.0
V0008235;17/05/2025;C02820;P0185;T006;PR000;1;18.63;0.0
V0008932;2024-10-06;C00083;P0471;T010;PR000;1;15.0;0.0
V0026061;2025-12-02;C04210;P0390;T007;PR000;2;44.05;0.0
V0023231;21/09/2025;C01117;P0025;T012;PR022;1;16.06;0.15
V0024369;2025-02-27;C02836;P0142;T012;PR000;2;20.2;0.0
V0001431;20/11/2025;C04564;P0432;T015;PR000;1;16.31;
V0002216;2025-05-10;C02330;P0142;T007;PR000;1;18.75;0.0
V0019015;2024-05-18;C04725;P0186;T005;PR013;1;11.91;0.15
V0016219;2025-11-08;C00539;P0203;T009;PR000;1;19.18;0.0
V0005023;19/05/2025;C02169;P0114;T015;PR002;1;13.66;0.2
V0019386;2024-08-15;C02457;P0197;T013;PR000;1;11.15;0.0
V0029376;2025-12-29;C02654;P0254;T010;PR000;1;35.58;0.0
V0027442;2025-06-08;C02019;P0171;T006;PR000;5;22.7;0.0
V0028827;11/11/2025;C03239;P0421;T008;PR000;2;19.39;0.0
V0006725;05/01/2024;C00500;P0177;T010;PR003;1;16.14;0.2
V0013972;12/02/2025;C02682;P0142;T013;PR000;3;18.95;0.0
V0028098;2025-06-28;C03146;P0028;T009;PR000;2;28.43;0.0
V0012361;11/01/2024;C04569;P0181;T015;PR003;1;31.62;0.2
V0011049;2025-07-21;C02935;P0246;T006;PR000;1;23.74;0.0
V0017795;11/05/2025;C01262;P0083;T009;PR002;5;17.3;0.2
V0022978;27/07/2024;C00573;P0023;T001;PR000;3;26.04;0.0
V0027032;09/06/2025;C02596;P0018;T004;PR000;2;16.47;0.0
V0014204;25/04/2024;C02195;P0336;T007;PR000;60;12.9;0.0
V0000122;31/08/2025;C00334;P0023;T011;PR000;2;26.08;0.0
V0011893;2025-10-09;C03714;P0023;T003;PR000;1;23.93;0.0
V0025964;2024-12-24;C02816;P0258;T002;PR000;3;18.07;0.0
V0017079;05 de January de 2025;C04616;P0138;T006;PR000;2;13.88;0.0
V0021842;2024-11-07;C01502;P0336;T011;PR030;1;13.42;0.15
V0014069;2024-09-22;C00858;P0337;T011;PR000;1;7.77;0.0
V0015161;2025-10-14;C00681;P0113;T007;PR000;1;49.99;0.0
V0013045;16/08/2024;C03079;P0147;T009;PR000;1;14.45;0.0
V0013546;2024-11-08;C01698;P0500;T010;PR030;3;41.64;0.15
V0002451;12 de August de 2024;C03050;P0022;T013;PR000;1;9.98;0.0
V0026523;15/05/2025;C00554;P0215;T009;PR002;4;48.64;0.2
V0005063;23/08/2025;C04446;P0068;T005;PR000;4;26.75;0.0
V0029198;21/05/2024;C02967;P0156;T006;PR000;1;25.97;0.0
V0020554;2024-07-18;C00743;P0307;T007;PR018;2;24.41;0.1
V0004885;2024-04-04;C02132;P0465;T014;PR000;3;16.02;0.0
V0012456;18/05/2024;C03101;P0228;T010;PR013;1;12.38;0.15
V0006890;2024-11-11;C01502;P0130;T005;PR000;1;20.11;0.0
V0005622;2025-07-27;C03464;P0305;T014;PR000;3;11.55;0.0
V0014518;2025-02-01;C02654;P0333;T008;PR000;1;15.52;0.0
V0018786;14/02/2024;C02654;P0477;T007;PR037;3;10.23;0.25
V0021912;2025-04-20;C00479;P0498;T010;PR000;1;25.53;0.0
V0017770;08/08/2025;C03267;P0088;T013;PR000;2;12.26;0.0
V0021828;31 de October de 2024;C04768;P0421;T007;PR030;5;21.04;
V0005622;14/07/2024;C04772;P0448;T015;PR018;3;11.09;0.1
V0008400;22/07/2025;C04198;P0168;T015;PR000;2;15.21;0.0
V0026358;2024-01-19;C02065;P0097;T006;PR000;1;17.24;0.0
V0009919;2025-08-24;C00292;P0222;T005;PR000;1;12.8;0.0
V0009669;2025-08-15;C01984;P0474;T004;PR000;1;7.71;0.0
V0026822;2024-03-22;C03231;P0284;T013;PR000;3;21.0;0.0
